<<<<<<< HEAD
ds_name,att_name,ds_name_2,att_name_2,sizeDistinct1,sizeDistinct2,joinSize,containment,trueLabel,needCheck,frequency_avg,frequency_min,frequency_max,frequency_sd,val_pct_std,frequency_2qo,frequency_4qo,frequency_6qo,frequency_1qo,frequency_3qo,frequency_5qo,frequency_7qo,entropy,freqWordContainment,freqWordCleanContainment,freqWordSoundexContainment,dataType,PctAlphabetic,PctDateTime,PctAlphanumeric,PctNumeric,PctNonAlphanumeric,specificType,PctPhones,PctEmail,PctIP,PctURL,PctUsername,PctGeneral,PctOthers,PctSpaces,PctPhrases,cardinality,incompleteness,len_max_word,len_min_word,len_avg_word,firstWord,lastWord,wordsCntAvg,wordsCntMin,wordsCntMax,wordsCntSd,numberWords,uniqueness,isEmpty,val_pct_min,val_pct_max,frequency_IQR,binary,bestContainment,dataType_2,specificType_2,isEmpty_2,name_dist,match,train,flippedContainment,worstBestContainment,probability0,prediction,probability1,probability2,probability3,probability4
countries_and_continents.csv,ISO3166-1-Alpha-3,wikipedia-iso-country-codes.csv,English_short_name_lower_case,249,246,0,0.0,semantic_no_shared_domain,1,0.0,0.0,0.0,0.0,0.0,-8.09769053865842E-5,-8.09769053865842E-5,-8.09769053865842E-5,-8.09769053865842E-5,-8.09769053865842E-5,-8.09769053865842E-5,-8.09769053865842E-5,-0.00804324473848694,0.0,0.0,0.0,alphabetic,0.308943089430894,0.0,-0.308943089430894,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,-0.0813008130081301,0.0,-0.227642276422764,1.74470104927077E-5,0.00796812749003984,-0.0661321403235346,-0.245424355658359,-0.0738177306740094,0.909090909090909,1.0,-0.0307207146930696,-1.46620175360141,-0.06994295181725,-0.0794636986228758,-3.61254380859377E-4,-0.00796812749003983,0,-8.09769053865842E-5,-8.09769053865842E-5,0.0,0,0.987951807228916,alphabetic,otherST,0,0.827586206896552,0.0,0,1.0,1.0,0.35732251753530486,1,0.6642848181983224,0.3,0.0625,0.05
directory.csv,Country,USA_cars_datasets.csv,country,73,2,0,0.0,semantic_no_shared_domain,1,-0.362273385216799,-0.00410498309147639,0.699098389863162,0.138135025326052,-0.43413771326684,-0.00241049544817927,-0.00186362044817927,-0.992980129551821,-0.00264487044817927,-0.00213705794817927,-0.994816067051821,-0.985558254551821,0.684545619762234,0.0,0.0,0.5,alphabetic,1.0,0.0,-1.0,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,4.05206457755991E-4,0.0,-0.00649155097886392,-0.120529419948197,-0.00914794950938763,0.666666666666667,0.666666666666667,0.0,0.0,0.0,0.0,0.0561077027269045,0.00205124237194878,0,-0.00276205794817927,-0.465636379551821,-0.990569634103641,-1,0.0273972602739726,alphanumeric,phrases,0,0.0,0.0,0,1.0,1.0,0.2602777777777778,1,0.579316733975684,0.42,0.3,0.025
google_books_dataset.csv,language,movie_metadata.csv,language,4,46,0,0.0,semantic_no_shared_domain,1,0.055602404082707,0.0,-0.178348254314682,-0.0762370471480832,0.264244285229719,7.72852254069986E-4,5.70094752042411E-4,0.054190453583368,7.72852254069986E-4,7.72852254069986E-4,0.0547987260894507,0.938789389353747,-0.0650736319972347,0.0,0.0,0.0,alphabetic,0.0,0.0,0.0,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.85169038833546E-4,-0.00202757502027575,-0.0100703588240229,-0.193220369643321,-0.0351210022372807,0.8,1.0,1.54561310704154E-4,1.23667421336756,0.0,-0.0056195398640215,-0.00732492941633889,-0.00542440606887821,0,7.72852254069986E-4,0.00752418254109544,0.053417601329298,0,1.0,alphabetic,otherST,0,0.0,0.0,0,0.08695652173913043,0.08695652173913043,0.7149950653564044,0,0.10180549442642668,0.67,0.1375,0.0125
netflix_titles.csv,country,wikipedia-iso-country-codes.csv,Alpha-2_code,554,246,0,0.0,semantic_no_shared_domain,1,0.00347488298344883,0.0,0.126799507964491,0.0347702500116252,0.0151501140569526,-0.00390462999913926,-0.00390462999913926,-0.00374421934787202,-0.00390462999913926,-0.00390462999913926,-0.00390462999913926,-0.00342339804533753,-0.802423890172382,0.0,0.0,0.0,alphanumeric,-0.906137184115523,0.0,0.906137184115523,0.0,0.0,other,0.0,0.0,0,0.0,0.0,0.0,0.888086642599278,0.0,0.0180505415162455,0.00174810098401017,0.0763554700032082,0.0667213271110292,0.210100494705816,0.133306308146996,0.888888888888889,1.0,0.0538431887585903,-1.42797308201852,0.219210792115622,0.154549173060114,0.0247758769396834,-0.911132499197947,0,-0.00390462999913926,0.321889402724634,1.60410651267248E-4,0,0.444043321299639,alphabetic,otherST,0,1.0,0.0,0,1.0,1.0,0.7307193908671384,0,0.1613965038064452,0.19,0.05,0.05
wikipedia-iso-country-codes.csv,ISO_3166-2,who_suicide_statistics.csv,country,246,141,0,0.0,semantic_no_shared_domain,1,-0.106863150467787,-0.00564426121759659,-0.0264420882136292,-0.0492378947015436,-0.00327825164595296,-5.95047068891741E-4,-0.00443276636713736,-0.00580338040222507,0.0021461810012837,-0.00306215233204964,-0.00525513478818999,-0.00607750320924262,0.227085007646498,0.0,0.0,0.0,alphanumeric,-0.723404255319149,0.0,0.723404255319149,0.0,0.0,other,0.0,0.0,0,0.0,0.0,0.0,0.971631205673759,0.0,-0.24822695035461,5.53966322635255E-4,0.0,0.047657991758366,0.210479343179652,0.042584055549129,0.928571428571429,0.928571428571429,0.031121145268823,0.68064976354459,-0.0233062823666475,-0.0723686850152216,-0.137715555300109,0.996779057017544,0,0.00379091784338896,-0.00635162601626016,-0.00520833333333333,0,0.573170731707317,alphabetic,otherST,0,0.909090909090909,0.0,0,1.0,1.0,0.8961627877299878,0,0.1372692369977055,0.49,0.10046296296296298,0.0
UKDebate.csv,country,fifa_ranking.csv,country_full,1,216,0,0.0,semantic_no_shared_domain,1,5.95942009016429,9.80812782912404,0.699290000278448,-0.016525150438923,-8.72829930461539E-4,0.995155122592702,0.995051303791117,0.995051303791117,0.995691519734224,0.995051303791117,0.995051303791117,0.995051303791117,-1.7453198774442,0.0,0.0,0.0,alphanumeric,-0.759259259259259,0.0,0.759259259259259,0.0,0.0,phrases,0.0,0.0,0,0.0,0.0,0.0,-0.0231481481481481,0.0,0.782407407407407,-9.32310075387549E-4,0.0,0.0394261439269271,0.0797647348561436,0.0447452171093707,0.928571428571429,0.928571428571429,0.0301370915684584,0.680921289778972,-0.028910252080589,-0.0485643857517224,-0.0860712353176823,-0.00366888034176179,0,0.999913484332013,0.994376481580814,-1.03818801584971E-4,0,1.0,alphabetic,otherST,0,0.416666666666667,0.0,0,0.004629629629629629,0.004629629629629629,0.8896595744680852,0,0.15814574314574315,0.18,0.05,0.075
movie_metadata.csv,country,countries_and_continents.csv,ISO3166-1-Alpha-2,63,249,0,0.0,semantic_no_shared_domain,1,0.0304388258375585,0.0,0.229240859777492,0.169877305014839,0.0948668788780451,-0.00378130624299235,-0.0033757912389372,-0.00175373122271659,-0.00378130624299235,-0.00378130624299235,-0.00297027623488205,0.00270693382189006,-1.46150793475333,0.0,0.0,0.0,alphabetic,-0.174603174603175,0.0,0.174603174603175,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.174603174603175,-0.00103648482463434,-0.00756261248598469,0.0634216946986737,0.266082357327219,0.0131558395356437,0.909090909090909,1.0,0.001358772114784,0.0,0.0223641206899176,-0.00433853770406442,0.0112590698587754,-0.979258149882223,0,-0.00378130624299235,0.75270693382189,0.00202757502027576,0,1.0,alphabetic,otherST,0,0.941176470588235,0.0,0,0.25301204819277107,0.25301204819277107,0.4978357480815315,0,0.5891924553349634,0.4024702380952381,0.1,0.05
population_by_country_2020.csv,CountryDependency,worldcitiespop.csv,Country,235,234,0,0.0,semantic_no_shared_domain,1,-4.64825305208402,0.0,-11.4245527867645,-9.45002326546901,-0.00930230814266438,0.00412897847272054,0.00301900789339971,-2.96410899161504E-4,0.00423767556323025,0.00385802340652244,0.00150008420253801,-0.00403496068463441,0.375982507572279,0.0,0.0,0.0,alphabetic,-0.268085106382979,0.0,0.268085106382979,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.051063829787234,0.0,0.217021276595745,4.23270879995608E-6,0.0,0.0429424150776712,0.365269384247794,0.176521898848812,0.909090909090909,0.75,0.0543513047706027,0.0,0.0444168996870504,0.128890269655155,-5.85759442950194,0.999926275016872,0,0.00425500408490571,-0.0710402581712426,-0.00442538937188205,0,0.995744680851064,alphabetic,otherST,0,0.588235294117647,0.0,0,1.0,1.0,0.45643150809943434,0,0.4794345004001527,0.45,0.2875,0.0875
countries_and_continents.csv,MARC,population_by_country_2020.csv,CountryDependency,243,235,0,0.0,semantic_no_shared_domain,1,3.37869794858614E-6,0.0,1.28146991247136E-4,4.84439625103028E-5,5.1010277199364E-4,-2.7125540391625E-4,-2.7125540391625E-4,-2.7125540391625E-4,-2.7125540391625E-4,-2.7125540391625E-4,-2.7125540391625E-4,-2.7125540391625E-4,-0.0266960540183793,0.0,0.0,0.0,alphabetic,0.259854653708082,0.0,-0.259854653708082,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,-0.0428333771123369,0.0,-0.217021276595745,4.65253613138872E-5,0.0239043824701195,-0.0396792841941208,-0.276102400115654,-0.0641329622466491,0.818181818181818,0.75,-0.0196538157175721,-1.46620175360141,-0.034971475908625,-0.0298044668767389,-1.90524570727185E-4,-0.0318725099601593,0,-2.7125540391625E-4,0.00769687208612359,0.0,0,0.967078189300412,alphabetic,otherST,0,0.882352941176471,0.0,0,1.0,1.0,0.3279476692080916,1,0.633065481281831,0.41,0.2,0.0625
gender_development.csv,Country,worldcitiespop.csv,Country,195,234,0,0.0,semantic_no_shared_domain,1,-4.64825305208402,0.0,-11.4245527867645,-9.45002326546901,-0.00930230814266438,0.0050018644519895,0.00389189387266867,5.76475080107454E-4,0.0051105615424992,0.0047309093857914,0.00237297018180697,-0.00316207470536545,0.314070853045276,0.0,0.0,0.0,alphabetic,-0.261538461538461,0.0,0.261538461538462,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0769230769230769,0.0,0.184615384615385,-1.65075643198023E-4,0.0,0.0429424150776712,0.365269384247794,0.204613962671885,0.909090909090909,0.75,0.0768213282053628,0.0,0.074028166145084,0.193596258855793,-5.85764241772972,0.999926275016872,0,0.00512789006417467,-0.0701673721919737,-0.00442538937188205,0,1.0,alphabetic,otherST,0,0.0,0.0,0,0.8333333333333334,0.8333333333333334,0.38786233426708905,1,0.4608964764477931,0.49,0.3291666666666667,0.1
language.csv,walsCode,tmdb_5000_movies.csv,originallanguage,2679,37,0,0.0,semantic_no_shared_domain,1,-0.0483339580131978,0.0,-0.263036764410826,-0.252013996444249,-0.1518762966951,1.64983669959887E-4,-4.33062696360306E-5,-0.00191791572599929,1.64983669959887E-4,1.64983669959887E-4,-6.68176088423783E-4,-0.00525055475953397,2.5060450206071,0.0,0.0,0.0,alphabetic,0.0,0.0,0.0,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139837157526175,0.0,0.00602863899524905,0.0284456759101344,0.00839505832353968,0.666666666666667,0.666666666666667,0.0,0.0,0.0,0.0,-0.00478526521251402,0.992293272234951,0,1.64983669959887E-4,-0.937764614330457,-0.00208289939595918,0,0.0138111235535648,alphabetic,otherST,0,0.8125,0.0,0,1.0,1.0,0.41691178849013993,1,0.8776128403404345,0.31285714285714283,0.075,0.025
movie_metadata.csv,country,wikipedia-iso-country-codes.csv,ISO_3166-2,63,246,0,0.0,semantic_no_shared_domain,1,0.0304388258375585,0.0,0.229240859777492,0.169877305014839,0.0948668788780451,-0.00386228314837893,-0.00345676814432378,-0.00183470812810318,-0.00386228314837893,-0.00386228314837893,-0.00305125314026863,0.00262595691650347,-1.46959780559745,0.0,0.0,0.0,alphabetic,0.825396825396825,0.0,-0.825396825396825,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.174603174603175,-0.00101976732746281,4.0551500405515E-4,-0.0126843389397347,-0.0886941191090729,-0.0932564474384721,0.928571428571429,0.928571428571429,-0.0474118360041479,-2.11535722962519,0.0111820603449588,0.00965700436465886,0.0106778494383371,-0.987226277372263,0,-0.00386228314837893,0.752625956916503,0.00202757502027576,0,1.0,alphanumeric,other,0,0.909090909090909,0.0,0,0.25609756097560976,0.25609756097560976,0.8677066604424475,0,0.128365594461054,0.396,0.125,0.1125
wikipedia-iso-country-codes.csv,Alpha-2_code,edu.csv,c_codes,246,183,0,0.0,semantic_no_shared_domain,1,-0.186374110499839,-0.150060176852625,-4.71922661360904,-1.28018726747129,-0.0226185987461044,2.77161862527717E-4,2.77161862527717E-4,2.77161862527717E-4,2.77161862527717E-4,2.77161862527717E-4,2.77161862527717E-4,2.77161862527717E-4,0.558795084577536,0.0,0.0,0.4,alphabetic,1.0,0.0,-1.0,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0754479402543067,0.0,-0.00780748574412432,0.0315177849883506,-0.00666090553816198,1.0,0.5,0.0,0.0,0.0,0.0,-0.438579137962027,0.988048589341693,0,2.77161862527717E-4,-0.306541019955654,0.0,0,0.74390243902439,alphanumeric,other,0,0.75,0.0,0,1.0,1.0,0.5711246147722219,1,0.3453333333333333,0.64,0.4875,0.0875
countries_and_continents.csv,ISO4217-currency_country_name,worldcitiespop.csv,Country,235,234,0,0.0,semantic_no_shared_domain,1,-5.56773997579327,0.0,-15.312540278101,-11.1712083429333,-0.00930230814266438,0.00385772306880429,0.00274775248948346,-5.67666303077754E-4,0.003966420159314,0.00358676800260619,0.00122882879862176,-0.00430621608855066,0.284894552551706,0.0,0.0,0.0,alphabetic,-0.306382978723404,0.0,0.306382978723404,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.11063829787234,0.0,0.195744680851064,5.8156701642359E-6,0.0637450199203187,0.0727453543558881,0.276102400115654,0.079789809284264,0.909090909090909,1.0,0.0197505949060219,-1.46620175360141,0.06994295181725,0.0988166981594971,-7.85260132281049,0.936181255096553,0,0.00398374868098946,-0.0713115135751589,-0.00442538937188204,0,0.995744680851064,alphabetic,otherST,0,0.758620689655172,0.0,0,1.0,1.0,0.5592471189059545,0,0.4671462874706391,0.43,0.12546296296296297,0.1
wikipedia-iso-country-codes.csv,Alpha-3_code,World_countries_env_vars.csv,Country,246,243,0,0.0,semantic_no_shared_domain,1,0.0,0.0,0.0,0.0,0.0,-5.01856870420555E-5,-5.01856870420555E-5,-5.01856870420555E-5,-5.01856870420555E-5,-5.01856870420555E-5,-5.01856870420555E-5,-5.01856870420555E-5,0.00400026038718937,0.0,0.0,0.0,alphabetic,0.300411522633745,0.0,-0.300411522633745,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,-0.00823045267489712,0.0,-0.292181069958848,1.58276092181442E-5,0.0,-0.0397149931319717,-0.240547820776745,-0.072261687129667,0.909090909090909,0.625,-0.0269330415839558,0.0,-0.0582657059166189,-0.0846701981274746,-2.72067368588563E-4,0.0,0,-5.01856870420555E-5,-5.01856870420555E-5,0.0,0,0.98780487804878,alphabetic,otherST,0,1.0,0.0,0,1.0,1.0,0.34174336984340004,1,0.5533588792580343,0.33,0.2125,0.05
worldcitiespop.csv,Country,fifa_ranking.csv,country_abrv,234,216,0,0.0,semantic_no_shared_domain,1,5.5892043983654,-0.00284745330863106,15.6728124333984,11.4219667549874,0.00842947821220284,-0.00471853673108283,-0.00371238495334697,-3.96966160785754E-4,-0.00429083668007021,-0.0045514004664697,-0.00219346126248527,0.00334158362468715,-0.349111069823969,0.0,0.0,0.2,alphabetic,0.0,0.0,0.0,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.07412492406395E-4,0.0,-0.00678443223730854,-0.0313929800688267,-0.00948128359770811,0.666666666666667,0.666666666666667,0.0,0.0,0.0,0.0,7.90911787374621,-0.00366375187393049,0,-8.62006039570096E-5,0.0696720589009931,0.00432157057029708,0,0.923076923076923,alphabetic,otherST,0,0.416666666666667,0.0,0,1.0,1.0,0.08588303288404267,2,0.33134148632026733,0.5693928571428571,0.5125,0.1375
